"","y","x1","x2","x3","x4","x5","x6"
"20280",1,0,1585,67,807,640,19
"20281",1,0,3341,38,747,610,86
"20282",1,0,5786,69,568,662,8
"20283",1,1,7168,63,178,823,56
"20284",0,0,7359,69,754,585,63
"20285",1,0,6265,78,807,640,21
"20286",1,1,5990,70,202,529,50
"20287",1,1,5615,71,349,714,15
"20288",0,0,5373,57,846,786,58
"20289",0,1,4983,44,319,648,28
"20290",1,1,2738,49,180,792,76
"20291",0,0,7410,20,766,634,84
"20292",0,1,7430,46,455,837,33
"20293",1,1,5768,75,467,694,39
"20294",1,0,2050,39,180,575,38
"20295",0,0,3225,27,228,771,13
"20296",1,0,7072,38,808,672,5
"20297",1,1,2444,79,270,552,51
"20298",0,0,4197,73,368,744,42
"20299",0,0,2096,48,370,645,7
"20300",1,1,8405,80,806,554,22
"20301",0,0,5296,57,245,611,17
"20302",1,0,4466,76,809,547,37
"20303",1,0,8371,34,810,646,15
"20304",0,0,4350,37,148,667,4
"20305",1,0,2416,75,491,539,81
"20306",1,1,4830,53,696,538,99
"20307",0,1,6564,73,599,650,93
"20308",0,0,8442,56,115,541,64
"20309",1,0,8489,39,802,502,69
"20310",1,0,7137,36,794,597,3
"20311",1,0,5074,62,130,841,35
"20312",0,0,4176,55,303,659,88
"20313",1,0,3675,57,193,506,93
"20314",1,1,8060,36,521,803,69
"20315",1,1,8159,38,554,734,43
"20316",0,1,4081,25,502,676,72
"20317",1,1,3288,70,663,831,74
"20318",1,1,5889,59,382,840,22
"20319",0,1,1080,40,709,821,41
"20320",1,1,3156,18,453,681,13
"20321",1,0,7352,53,348,613,80
"20322",1,0,4699,43,482,519,76
"20323",0,0,6483,47,131,627,33
"20324",0,1,1905,63,385,772,5
"20325",0,1,3329,60,326,764,21
"20326",0,1,3703,72,262,824,81
"20327",1,0,5722,64,426,609,30
"20328",1,1,5253,34,376,763,98
"20329",1,0,5211,75,771,568,78
"20330",1,1,3461,75,792,816,99
"20331",0,1,4278,53,275,750,18
"20332",1,0,4124,47,598,829,76
"20333",0,0,4258,58,365,533,46
"20334",0,0,8479,56,741,587,31
"20335",1,0,8056,29,143,781,31
"20336",1,1,1341,39,796,566,98
"20337",1,0,1443,75,410,841,14
"20338",1,0,5025,79,426,617,95
"20339",0,0,5398,26,837,704,1
"20340",0,0,6117,33,139,733,51
"20341",1,1,1580,19,308,585,45
"20342",0,0,3139,51,667,639,9
"20343",1,0,7712,43,750,586,58
"20344",1,0,8089,80,628,827,73
"20345",0,0,2826,68,610,609,15
"20346",0,0,3913,53,602,604,73
"20347",1,0,7997,79,335,838,44
"20348",1,1,1425,67,636,601,76
"20349",0,0,1196,22,350,697,39
"20350",1,1,1755,21,369,508,92
"20351",1,0,2313,63,154,504,4
"20352",0,1,5769,74,366,846,35
"20353",0,0,7111,75,685,850,15
"20354",0,0,7814,59,348,573,95
"20355",1,0,2118,66,480,579,91
"20356",0,1,1091,52,253,837,78
"20357",1,0,6579,68,552,749,64
"20358",0,1,6497,65,583,653,83
"20359",1,0,1762,53,235,805,95
"20360",1,0,1558,55,537,573,84
"20361",0,1,4539,36,788,712,62
"20362",1,0,6493,71,589,514,92
"20363",1,1,3753,66,713,725,60
"20364",1,0,2448,76,168,597,99
"20365",0,0,7984,47,153,767,14
"20366",1,1,5057,34,607,733,73
"20367",1,0,4761,63,625,832,9
"20368",0,1,3744,32,358,760,51
"20369",0,1,6355,56,554,719,85
"20370",0,1,5815,42,502,620,40
"20371",1,0,3339,75,251,819,69
"20372",1,1,6935,76,381,797,54
"20373",0,0,2479,47,430,800,34
"20374",0,0,3101,35,811,572,23
"20375",0,1,7322,24,464,735,11
"20376",0,0,5348,62,706,804,48
"20377",0,0,2212,27,355,585,92
"20378",0,1,7504,19,337,618,66
"20379",1,1,6820,27,622,734,86
"20380",1,1,1689,78,234,536,40
"20381",0,1,6316,54,241,689,55
"20382",0,0,3234,67,709,501,50
"20383",1,1,4602,51,396,634,13
"20384",0,1,6946,64,108,627,75
"20385",0,0,2372,62,661,691,63
"20386",1,0,8400,77,187,595,25
"20387",1,1,3458,46,231,638,60
"20388",0,0,5190,20,242,700,50
"20389",0,1,6362,51,623,755,2
"20390",1,1,3102,70,423,809,6
"20391",1,1,2797,36,164,613,87
"20392",0,0,4216,33,699,550,19
"20393",0,1,5467,34,696,720,67
"20394",0,1,1596,40,370,781,64
"20395",0,0,3856,72,333,706,32
"20396",1,1,4716,66,818,592,52
"20397",1,1,6031,54,584,503,38
"20398",1,0,1623,43,392,611,51
"20399",1,0,4136,64,616,811,77
"20400",1,1,6831,70,804,720,64
"20401",0,0,1632,37,297,786,15
"20402",1,0,4994,78,274,514,28
"20403",1,0,4725,72,300,826,36
"20404",1,0,4064,78,203,577,26
"20405",1,1,6224,78,622,752,78
"20406",0,1,3676,60,391,624,46
"20407",0,1,3920,51,689,714,22
"20408",0,1,3730,62,685,810,43
"20409",0,0,5986,34,673,598,66
"20410",0,1,3428,21,711,750,17
"20411",1,1,4433,39,592,753,80
"20412",1,0,1471,70,733,813,54
"20413",1,1,8063,21,228,794,9
"20414",0,0,8308,49,492,705,74
"20415",1,1,4130,71,731,623,24
"20416",1,0,4702,70,447,542,72
"20417",1,1,5356,79,229,530,74
"20418",0,0,4423,65,401,587,90
"20419",0,0,4030,57,609,842,42
"20420",1,1,1429,23,115,541,3
"20421",1,1,7318,54,540,602,82
"20422",1,0,4114,39,529,849,7
"20423",1,1,2088,74,786,532,96
"20424",1,0,1180,63,285,532,48
"20425",1,1,1457,72,836,768,88
"20426",1,0,1422,79,115,789,93
"20427",0,0,3780,58,708,840,81
"20428",1,1,2286,25,105,720,72
"20429",0,0,5171,22,678,551,92
"20430",0,1,7777,53,705,556,58
"20431",1,1,2698,66,440,621,37
"20432",1,1,3806,42,441,841,93
"20433",0,1,5643,66,786,765,69
"20434",1,0,2336,62,495,738,66
"20435",0,1,8132,23,199,783,60
"20436",1,1,2229,45,431,567,71
"20437",0,1,4498,71,205,778,83
"20438",1,0,2473,36,234,777,17
"20439",1,0,5311,64,129,771,36
"20440",1,0,2172,70,210,666,44
"20441",1,0,5864,75,453,784,93
"20442",1,1,7107,78,323,783,63
"20443",0,0,5157,58,725,637,19
"20444",1,1,1180,80,378,703,17
"20445",0,1,6290,33,610,500,44
"20446",1,0,2328,64,197,844,27
"20447",1,1,1346,53,789,524,89
"20448",0,0,4996,35,215,549,33
"20449",1,1,4474,74,648,571,83
"20450",0,0,2932,66,391,649,88
"20451",1,1,2140,25,151,655,24
"20452",0,0,3847,38,752,517,79
"20453",0,1,6673,30,682,815,77
"20454",0,1,2109,43,135,760,31
"20455",1,0,3908,68,210,762,55
"20456",0,1,4548,31,177,505,37
"20457",0,1,3505,19,546,826,69
"20458",1,0,4462,71,621,835,81
"20459",1,1,5823,23,542,544,36
"20460",1,1,4953,46,800,510,99
"20461",0,0,5301,48,788,684,16
"20462",1,0,1398,42,608,641,2
"20463",1,1,7790,21,745,537,83
"20464",0,0,1140,27,471,749,86
"20465",0,1,2321,27,139,810,65
"20466",0,1,4449,51,536,567,10
"20467",1,0,4728,35,311,521,26
"20468",0,0,2503,68,272,644,22
"20469",1,1,4522,80,524,708,7
"20470",0,1,6886,62,711,775,37
"20471",0,0,7242,62,669,675,67
"20472",0,1,6853,40,516,576,33
"20473",1,0,4561,50,705,567,76
"20474",1,1,6684,80,165,557,51
"20475",1,1,4291,58,437,805,37
"20476",1,0,6169,39,805,609,63
"20477",1,1,4591,56,532,517,74
"20478",0,0,1614,38,612,609,97
"20479",1,1,2100,27,477,636,80
"20480",0,0,5055,23,758,765,19
"20481",0,1,3205,61,257,808,78
"20482",1,0,4200,72,641,620,96
"20483",0,1,3685,65,742,551,9
"20484",0,0,1653,35,113,591,34
"20485",1,1,4646,72,163,705,61
"20486",0,0,2736,52,553,621,38
"20487",1,1,4932,36,695,769,75
"20488",1,1,3859,54,535,801,100
"20489",0,1,5974,21,751,697,53
"20490",0,0,5492,48,714,695,14
"20491",1,1,3088,46,744,644,9
"20492",1,0,7316,61,546,551,48
"20493",0,1,3868,46,198,505,16
"20494",0,1,7068,30,628,814,47
"20495",0,1,2072,49,602,787,56
"20496",1,1,7560,23,118,641,17
"20497",0,1,4559,56,240,823,65
"20498",0,0,5740,38,287,673,91
"20499",0,0,5170,40,262,535,96
"20500",1,1,2935,61,747,835,78
"20501",0,0,8363,28,389,693,77
"20502",1,1,7935,35,242,643,5
"20503",0,0,2703,46,124,662,36
"20504",0,0,1928,46,846,529,6
"20505",0,1,3217,71,804,832,25
"20506",1,1,4313,50,109,578,79
"20507",0,0,7712,61,555,507,86
"20508",0,1,7908,50,196,808,57
"20509",1,0,1138,76,372,545,11
"20510",0,1,7892,30,110,754,82
"20511",1,0,6261,63,691,789,4
"20512",0,1,3914,27,180,624,65
"20513",0,0,8499,77,460,604,11
"20514",0,0,4224,79,510,691,81
"20515",0,1,5685,23,218,614,27
"20516",1,1,7759,72,830,532,10
"20517",0,1,6427,24,174,846,58
"20518",0,0,4039,31,569,512,48
"20519",0,1,1680,27,800,559,6
"20520",0,1,6630,67,690,697,33
"20521",1,1,5419,77,388,697,28
"20522",1,0,6785,79,830,775,12
"20523",0,0,4107,39,330,810,46
"20524",1,1,3801,48,542,787,38
"20525",0,0,6958,32,658,542,51
"20526",1,1,5041,76,623,671,11
"20527",1,0,1118,80,155,750,76
"20528",1,1,7268,75,538,841,86
"20529",0,1,2647,26,112,701,81
"20530",1,0,5491,76,380,768,6
"20531",1,0,4160,41,616,717,58
"20532",1,0,1917,21,574,559,56
"20533",0,0,7463,22,793,645,58
"20534",0,0,7619,65,246,832,7
"20535",0,0,7390,45,803,615,23
"20536",0,1,6900,44,501,678,97
"20537",0,1,5027,54,763,529,81
"20538",0,1,6621,26,383,588,8
"20539",0,1,5499,31,754,528,32
"20540",0,1,2557,61,245,765,87
"20541",1,0,7865,64,529,581,81
"20542",1,0,1226,71,668,508,46
"20543",1,0,7648,43,834,780,37
"20544",1,0,4937,80,161,647,49
"20545",0,0,6350,22,122,761,54
"20546",1,0,5858,71,374,743,95
"20547",1,1,4038,30,184,616,45
"20548",0,1,2256,25,507,615,62
"20549",0,1,7263,71,401,730,85
"20550",0,0,3103,79,365,670,73
"20551",1,1,4713,52,513,530,96
"20552",1,1,4624,70,402,706,47
"20553",0,1,5853,25,672,820,94
"20554",1,0,5557,52,113,567,43
"20555",0,0,1477,66,217,695,5
"20556",0,0,2606,56,633,834,28
"20557",1,0,4171,76,694,581,100
"20558",0,1,6554,79,599,544,79
"20559",0,1,1978,27,124,711,50
"20560",1,1,8209,61,122,550,3
"20561",0,1,8463,24,703,512,27
"20562",1,1,3076,48,705,830,7
"20563",1,0,3813,52,564,548,22
"20564",1,1,7772,23,271,664,6
"20565",0,0,7686,76,341,634,79
"20566",0,0,8193,35,261,703,67
"20567",1,1,5599,57,538,817,64
"20568",1,1,8291,45,398,510,59
"20569",1,0,1860,49,828,829,46
"20570",1,1,1374,36,161,714,40
"20571",0,0,2238,40,173,773,95
"20572",1,0,8382,76,793,720,38
"20573",0,1,5612,50,630,644,16
"20574",1,0,7206,76,285,650,99
"20575",1,1,1396,64,628,719,88
"20576",0,0,5685,50,305,800,59
"20577",1,1,8239,37,172,503,18
"20578",0,0,5726,55,325,670,47
"20579",1,0,3737,30,350,755,50
"20580",1,0,2219,60,273,563,1
"20581",0,1,3923,68,621,795,26
"20582",1,0,6596,72,581,510,69
"20583",1,1,8000,60,840,503,2
"20584",0,1,1903,64,692,793,87
"20585",0,0,3909,44,100,566,33
"20586",0,1,2536,22,281,848,30
"20587",0,1,1790,60,761,841,56
"20588",0,0,2823,67,816,680,73
"20589",0,0,5223,34,604,663,10
"20590",1,0,2719,53,287,618,88
"20591",1,0,7870,63,296,803,93
"20592",0,0,4719,60,620,815,41
"20593",1,0,3651,68,583,545,92
"20594",0,0,4997,52,587,637,43
"20595",0,1,1790,25,679,551,57
"20596",0,1,1192,37,357,782,77
"20597",0,1,3798,61,344,794,19
"20598",0,0,1520,35,681,821,93
"20599",1,1,3366,36,459,733,86
"20600",1,0,3458,69,681,818,6
"20601",0,1,6905,33,420,732,94
"20602",1,1,3697,47,132,799,84
"20603",1,1,2816,63,271,830,30
"20604",1,1,3327,47,128,679,15
"20605",0,0,7649,24,372,846,36
"20606",0,1,5122,49,292,597,25
"20607",0,1,3809,38,272,696,98
"20608",0,1,4104,44,345,592,95
"20609",1,1,1103,61,261,587,88
"20610",0,1,1017,79,310,748,39
"20611",1,1,5900,61,371,749,55
"20612",1,1,5945,63,780,558,3
"20613",0,1,7460,34,676,592,83
"20614",1,1,1152,59,374,502,72
"20615",0,0,6484,53,671,679,71
"20616",1,1,2750,74,228,773,88
"20617",0,0,1341,24,633,529,8
"20618",1,1,2689,60,782,713,92
"20619",1,1,7960,36,543,792,44
"20620",1,0,1260,46,817,712,98
"20621",1,1,4163,47,168,627,83
"20622",1,0,2145,48,824,732,38
"20623",0,1,8042,55,548,772,78
"20624",1,0,5099,66,301,742,61
"20625",1,0,5167,78,617,604,20
"20626",0,0,1085,65,357,756,13
"20627",1,1,6408,35,771,825,17
"20628",0,0,5328,23,103,832,45
"20629",1,1,7276,72,284,526,51
"20630",0,1,5763,21,209,594,58
"20631",1,0,1147,73,188,603,62
"20632",1,1,4208,48,632,549,68
"20633",1,0,4829,43,165,587,87
"20634",0,1,1601,35,157,715,90
"20635",1,0,4220,40,268,809,24
"20636",1,0,6143,49,782,777,16
"20637",1,1,4254,47,741,749,93
"20638",1,1,7988,62,627,831,58
"20639",1,0,6538,41,620,707,82
"20640",0,0,1092,22,585,634,13
"20641",1,0,4223,57,435,571,84
"20642",1,1,3662,74,586,733,90
"20643",0,0,3623,39,591,759,96
"20644",0,0,7678,70,456,759,20
"20645",1,0,5343,71,630,514,58
"20646",0,0,5107,19,358,698,97
"20647",0,1,1005,26,191,738,3
"20648",0,0,6569,58,783,779,90
"20649",0,0,1613,32,198,669,72
"20650",0,1,2256,48,777,589,86
"20651",1,1,7268,68,753,648,22
"20652",1,0,2140,78,704,711,92
"20653",1,1,5505,41,692,844,40
"20654",0,0,3273,32,675,550,42
"20655",1,1,6611,19,133,644,17
"20656",1,1,4029,67,251,639,94
"20657",0,1,6705,33,368,721,51
"20658",0,1,5815,32,807,561,50
"20659",0,1,6680,61,282,841,28
"20660",0,1,6542,43,182,526,91
"20661",0,0,8014,25,809,603,40
"20662",0,1,2865,27,581,798,35
"20663",0,0,5074,69,517,683,20
"20664",0,1,1073,20,452,828,56
"20665",0,0,3169,64,207,582,83
"20666",1,0,6496,78,537,713,68
"20667",0,1,3608,27,677,770,7
"20668",1,0,4550,76,526,556,85
"20669",1,1,6028,38,209,554,25
"20670",0,0,6404,58,793,746,75
"20671",0,0,7072,68,406,698,23
"20672",1,0,6319,67,734,592,95
"20673",0,0,4697,23,728,580,97
"20674",1,0,5039,74,675,673,31
"20675",1,1,1438,76,136,551,62
"20676",1,0,3179,78,217,649,59
"20677",0,0,5756,32,197,758,23
"20678",1,0,5156,69,507,769,97
"20679",0,0,6533,43,823,776,77
"20680",1,1,6183,36,778,773,75
"20681",0,0,2410,63,578,595,42
"20682",0,0,2058,61,186,518,70
"20683",0,0,4482,58,846,649,60
"20684",1,0,5668,71,265,815,9
"20685",1,1,4116,69,568,551,69
"20686",0,1,5442,46,770,638,56
"20687",1,0,7224,64,377,674,27
"20688",0,1,7717,59,514,668,41
"20689",1,1,1824,50,718,839,61
"20690",1,0,7487,26,341,613,33
"20691",0,0,4354,19,470,594,51
"20692",0,0,5188,20,381,568,35
"20693",1,0,1180,53,405,651,47
"20694",0,0,2307,60,350,744,4
"20695",0,1,4811,43,564,694,27
"20696",1,0,2417,68,844,842,27
"20697",1,0,4315,39,776,659,65
"20698",1,0,1061,56,149,834,61
"20699",0,1,7575,67,601,740,71
"20700",0,0,3313,24,786,789,70
"20701",1,0,1243,40,592,716,58
"20702",1,0,5827,65,136,609,61
"20703",0,1,4255,50,793,528,57
"20704",1,1,6725,69,622,805,62
"20705",1,0,8262,59,271,533,90
"20706",1,1,7011,69,251,664,42
"20707",1,1,7352,25,570,850,92
"20708",0,0,8147,71,238,586,38
"20709",1,1,4901,55,699,741,64
"20710",1,1,4638,30,598,568,47
"20711",0,1,8091,30,470,620,60
"20712",1,0,4936,20,530,623,81
"20713",0,1,8249,24,326,548,92
"20714",0,1,6257,64,379,533,8
"20715",1,1,4215,29,820,704,68
"20716",0,1,3271,42,559,615,93
"20717",0,0,8141,23,172,579,58
"20718",0,1,4468,40,323,840,72
"20719",0,0,8352,21,425,799,61
"20720",1,0,3270,68,826,605,81
"20721",0,0,7449,38,482,627,9
"20722",0,0,4258,50,614,555,25
"20723",1,1,5001,65,520,586,51
"20724",1,1,1504,75,162,558,99
"20725",1,1,1566,35,596,502,64
"20726",0,1,1273,41,772,623,45
"20727",1,0,7056,38,565,580,37
"20728",1,0,4450,57,467,728,2
"20729",1,0,4552,59,630,774,92
"20730",0,0,6797,69,152,831,29
"20731",1,0,2251,31,587,821,75
"20732",1,0,7149,69,751,798,27
"20733",1,1,7838,58,819,584,51
"20734",1,1,4457,74,400,613,20
"20735",1,1,5469,44,673,580,77
"20736",1,0,7208,37,554,515,76
"20737",0,1,2447,45,815,730,45
"20738",1,0,4686,20,382,674,62
"20739",1,0,1317,59,445,507,23
"20740",0,0,4049,42,432,619,88
"20741",1,0,1845,68,657,715,70
"20742",0,1,4897,53,663,504,6
"20743",1,0,1006,72,238,779,28
"20744",1,0,3365,73,701,737,58
"20745",0,1,2318,28,846,732,47
"20746",1,0,2633,78,511,683,88
"20747",1,0,6910,73,553,632,26
"20748",0,1,7418,28,588,769,65
"20749",1,1,6896,40,192,653,90
"20750",0,0,5108,58,307,739,53
"20751",0,1,2872,36,725,836,93
"20752",0,0,6185,44,129,806,23
"20753",1,1,7292,59,653,768,7
"20754",0,1,1762,51,286,783,52
"20755",0,0,2783,24,702,606,38
"20756",0,1,2640,36,109,683,77
"20757",1,1,8253,54,609,645,43
"20758",1,1,4402,64,783,723,22
"20759",1,1,2819,22,637,565,60
"20760",0,1,5498,35,251,663,21
"20761",0,1,5605,20,565,512,19
"20762",0,1,4524,24,116,801,21
"20763",1,1,1727,40,577,755,60
"20764",1,0,1254,63,198,651,34
"20765",0,1,2980,53,393,741,10
"20766",1,1,8198,78,107,659,95
"20767",1,1,8313,57,191,537,96
"20768",0,0,1908,33,422,778,97
"20769",1,1,3931,20,316,821,28
"20770",1,1,1911,34,672,517,37
"20771",0,1,5445,33,590,765,15
"20772",0,1,3224,62,417,698,23
"20773",1,0,2537,58,144,635,71
"20774",1,0,5387,74,450,693,81
"20775",0,0,6022,65,726,516,9
"20776",1,0,6875,39,800,511,77
"20777",1,1,7554,43,486,672,73
"20778",0,1,7647,32,724,549,66
"20779",1,0,3687,51,442,633,39
"20780",1,1,2099,68,718,607,56
"20781",0,1,7601,25,250,515,51
"20782",0,0,6779,42,771,715,49
"20783",0,1,7268,72,637,781,57
"20784",0,0,6991,32,432,760,55
"20785",0,1,5226,52,350,811,81
"20786",0,1,1827,58,724,820,63
"20787",1,1,2031,58,353,639,75
"20788",1,1,3209,25,225,573,84
"20789",0,1,5077,65,403,751,74
"20790",1,1,4362,58,795,526,45
"20791",0,1,3555,28,585,716,82
"20792",1,0,7767,70,702,789,43
"20793",0,0,3427,24,172,601,90
"20794",0,1,7972,56,471,652,99
"20795",0,0,5964,66,647,594,12
"20796",0,1,6804,52,373,761,88
"20797",0,0,5024,26,476,540,29
"20798",0,1,4925,50,367,826,10
"20799",1,0,3950,53,498,833,29
"20800",0,1,2338,42,828,803,74
"20801",1,1,3498,75,566,765,67
"20802",1,0,7663,42,649,724,15
"20803",1,1,6638,57,485,589,71
"20804",0,0,3058,42,119,778,80
"20805",1,0,7071,52,136,532,27
"20806",1,1,6041,49,519,689,72
"20807",0,0,8401,27,256,641,64
"20808",1,1,6439,48,226,602,52
"20809",0,0,1137,69,489,803,47
"20810",0,1,7264,62,507,779,18
"20811",1,1,2566,47,269,811,80
"20812",0,1,8456,47,507,809,36
"20813",0,0,2528,73,734,815,6
"20814",0,1,4629,22,274,527,68
"20815",0,1,5870,59,458,741,54
"20816",0,1,5344,35,502,788,82
"20817",0,1,3751,20,822,737,76
"20818",1,0,1403,73,165,688,92
"20819",0,1,7925,23,603,602,33
"20820",1,1,2307,26,778,660,79
"20821",1,0,7113,44,604,824,58
"20822",0,0,3736,23,839,545,14
"20823",1,0,7548,41,280,577,49
"20824",1,0,6532,46,221,724,53
"20825",0,1,3342,19,507,540,35
"20826",1,0,8368,38,584,615,47
"20827",1,1,8452,31,746,718,40
"20828",1,1,4001,46,471,623,30
"20829",0,1,7228,27,437,724,18
"20830",1,1,7494,73,525,726,72
"20831",0,1,7864,33,561,786,36
"20832",0,1,1884,23,711,793,64
"20833",1,1,2335,74,459,532,22
"20834",0,0,3091,27,213,756,86
"20835",0,1,3007,20,714,700,91
"20836",1,1,2806,36,488,753,38
"20837",0,0,6296,63,779,613,7
"20838",0,1,7529,49,847,558,54
"20839",0,0,5803,60,590,809,82
"20840",1,0,5434,36,608,788,91
"20841",0,0,5094,23,147,721,15
"20842",0,0,1719,23,121,700,98
"20843",0,1,5986,18,845,730,23
"20844",0,1,5351,47,355,695,46
"20845",0,1,2271,62,112,642,44
"20846",0,0,5698,60,449,710,3
"20847",0,1,8198,59,127,682,55
"20848",0,0,2612,54,559,648,66
"20849",1,1,2209,45,230,633,79
"20850",1,1,8293,72,114,765,85
"20851",1,0,5077,75,649,714,63
"20852",0,1,4893,38,791,605,15
"20853",0,0,1385,24,220,573,4
"20854",0,1,3903,53,717,533,85
"20855",0,1,5742,30,106,676,24
"20856",1,0,6093,43,587,604,9
"20857",0,0,1813,35,356,817,25
"20858",0,1,7381,20,547,681,20
"20859",1,1,3894,66,764,779,96
"20860",1,1,3571,26,183,654,33
"20861",0,1,7411,40,502,663,44
"20862",1,0,4067,69,775,565,94
"20863",0,1,2262,43,548,536,32
"20864",0,1,1389,57,740,503,66
"20865",1,1,5027,51,389,642,24
"20866",0,0,8191,65,211,791,6
"20867",0,0,5917,30,466,830,71
"20868",0,0,5456,29,744,529,53
"20869",0,0,4326,68,719,775,49
"20870",0,0,2924,20,258,730,96
"20871",1,1,6925,20,813,552,53
"20872",0,0,2160,18,181,826,87
"20873",1,0,4936,50,714,536,84
"20874",0,0,4353,67,462,531,75
"20875",1,1,4932,47,721,812,70
"20876",1,0,5521,26,331,533,91
"20877",0,0,5689,54,486,827,44
"20878",0,1,3114,40,383,804,77
"20879",0,1,1680,52,645,841,13
"20880",0,1,4939,24,261,708,55
"20881",0,1,3960,30,488,610,33
"20882",0,0,1263,18,499,695,18
"20883",0,0,8377,48,492,573,64
"20884",1,0,2898,69,397,714,48
"20885",1,0,3611,30,721,505,44
"20886",1,0,1064,54,671,597,65
"20887",0,0,4971,29,618,835,67
"20888",1,0,5108,40,816,598,33
"20889",0,0,5775,50,198,783,95
"20890",0,0,7946,49,462,671,5
"20891",1,1,6885,35,528,714,25
"20892",0,1,4172,43,211,815,25
"20893",1,1,7322,38,708,802,97
"20894",1,1,8278,32,694,517,64
"20895",1,0,5231,31,479,761,28
"20896",1,0,5256,80,316,663,85
"20897",1,0,3597,72,172,657,13
"20898",0,1,4463,52,705,513,4
"20899",1,1,3414,65,287,534,83
"20900",1,1,5951,48,533,777,9
"20901",1,1,7562,72,785,753,2
"20902",1,1,7648,28,705,644,27
"20903",1,1,8492,67,501,616,21
"20904",1,0,4659,64,361,827,45
"20905",1,1,7746,49,366,712,34
"20906",1,1,7756,80,801,577,79
"20907",1,1,5095,37,664,662,45
"20908",0,0,7165,34,206,527,93
"20909",0,1,7954,65,299,697,39
"20910",0,0,7659,56,691,756,85
"20911",0,1,3014,42,591,752,54
"20912",0,0,4588,48,636,501,33
"20913",1,0,1473,27,722,591,7
"20914",0,1,6051,36,818,820,20
"20915",1,1,7337,32,278,732,93
"20916",0,1,1870,42,576,586,14
"20917",1,0,6496,56,648,557,51
"20918",0,0,3545,34,174,589,15
"20919",0,1,2020,55,849,547,18
"20920",0,1,2997,48,440,768,96
"20921",1,0,2192,58,824,775,35
"20922",1,0,6265,78,848,676,23
"20923",0,1,5331,67,715,841,87
"20924",0,0,3791,19,758,614,85
"20925",1,0,1722,44,653,714,73
"20926",1,1,4363,58,411,529,65
"20927",0,0,4194,72,812,609,49
"20928",0,0,3815,78,189,551,59
"20929",1,1,7176,35,794,589,86
"20930",0,1,3638,30,325,503,25
"20931",0,1,2634,57,578,612,2
"20932",1,0,1472,23,825,535,73
"20933",1,0,6160,36,560,620,58
"20934",0,1,8132,48,174,701,6
"20935",1,0,4132,41,125,704,59
"20936",1,0,2478,53,150,536,24
"20937",1,1,7848,33,154,516,29
"20938",0,0,4601,25,305,675,31
"20939",1,1,4378,72,524,825,54
"20940",1,1,5578,80,242,777,97
"20941",1,0,6543,57,203,809,68
"20942",1,0,6750,26,403,588,85
"20943",1,1,2122,71,722,820,15
"20944",0,1,1688,50,233,515,59
"20945",1,0,4305,72,466,684,43
"20946",1,1,6933,64,514,573,39
"20947",1,0,6433,40,536,775,87
"20948",0,0,1597,64,577,733,9
"20949",0,0,7043,25,163,540,99
"20950",1,1,7990,62,779,636,26
"20951",0,0,5431,48,700,777,42
"20952",1,0,3353,54,752,702,11
"20953",1,1,5639,46,246,687,83
"20954",0,0,1119,23,639,599,37
"20955",1,1,7515,67,124,576,94
"20956",0,1,5914,45,762,789,59
"20957",1,1,7881,70,607,650,95
"20958",1,0,3642,80,520,715,3
"20959",0,0,4604,32,721,540,73
"20960",0,1,2175,50,321,842,30
"20961",1,0,7049,45,699,714,7
"20962",0,1,2583,54,272,701,72
"20963",1,0,1594,51,487,516,37
"20964",0,1,5816,35,138,598,16
"20965",1,0,8105,49,161,778,31
"20966",1,0,5479,57,529,522,82
"20967",1,1,7296,59,837,563,30
"20968",1,1,4514,78,702,525,60
"20969",1,1,5275,52,662,671,49
"20970",0,0,4631,36,715,683,34
"20971",0,0,1743,18,334,514,33
"20972",0,0,3947,74,320,703,6
"20973",1,0,3953,33,106,526,61
"20974",1,0,6009,66,580,558,12
"20975",0,1,5067,55,600,612,98
"20976",1,1,4807,39,751,780,96
"20977",1,1,2084,36,261,598,6
"20978",1,0,2291,44,702,709,54
"20979",0,1,7258,35,546,508,58
"20980",1,1,4247,43,603,834,64
"20981",0,1,1015,19,159,836,76
"20982",1,0,4663,69,451,759,14
"20983",0,0,3443,59,698,731,57
"20984",0,1,4338,51,201,721,2
"20985",0,0,8060,44,617,503,21
"20986",1,1,5714,22,314,554,40
"20987",1,0,8348,55,208,813,93
"20988",1,1,1703,31,641,717,42
"20989",1,0,1359,46,199,726,13
"20990",1,0,1659,54,250,743,1
"20991",0,0,4825,47,314,503,36
"20992",0,1,7430,57,345,524,2
"20993",1,1,1268,69,784,684,54
"20994",1,1,8441,19,343,707,62
"20995",0,1,8452,28,220,539,54
"20996",0,1,1459,59,542,839,63
"20997",0,1,2071,44,410,736,67
"20998",0,1,2443,20,641,802,23
"20999",0,0,8046,34,349,691,71
"21000",0,1,1996,30,546,818,37
"21001",0,1,8017,67,661,759,67
"21002",0,0,8269,58,822,765,95
"21003",1,1,5122,77,412,812,67
"21004",0,1,3193,52,777,655,68
"21005",0,0,4014,60,585,675,34
"21006",0,0,1101,58,493,502,92
"21007",1,0,4033,62,743,585,9
"21008",0,0,7046,54,368,841,61
"21009",0,0,1779,30,763,542,79
"21010",0,0,1702,77,302,661,83
"21011",1,0,7556,48,713,645,87
"21012",0,1,6630,71,735,762,88
"21013",0,0,1185,59,189,746,2
"21014",0,0,6318,48,466,699,9
